user_id,ad_id,clm_session_id,category_id,platform,survive,escape,quick_process,getting_inspired,structured_process,boost_my_cv,quick_scan,prove_to_self,compare_options,rich_data,unbiased_information,dry_data,clear_job_information,human_verification,head_start,treated_with_respect,standing_out,present_real_me,manage_insecurity,being_informed,learn_from_process,rank_values,rank_money,rank_stability,rank_atmosphere,rank_balance,rank_happiness,rank_development,rank_promotion,rank_freedom,values,money,stability,atmosphere,balance,happiness,development,promotion,freedom,missed_interview,satisfaction,shortcutter,survivor,dreamer,prepared,perfect,believer,no_persona,top_persona
8043251,288453261,910d83bf-dba1-41c3-920f-87b948131d3e,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5,3,1,2,4,7,8,9,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
14658753,558783211,5b942b3c-1206-4cb9-a4a6-6bb87bc1da12,1421,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,5,2,3,1,7,6,8,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA
NA,514503569,3659dea6-da15-4bff-9e2c-4d7b54cc8dde,164,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,6,3,1,5,2,8,4,7,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,believer
16772473,462738491,0fb28c43-9a07-4ed6-84a5-e5a307cef954,62,Desktop,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,2,3,1,6,8,7,5,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
327267880,558653542,a78cb9c0-f369-4e6f-909b-aef71e08d4aa,1435,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,9,2,8,7,6,5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
306988667,559181897,37b06460-b435-426e-84cc-3d9683d33c10,1435,Desktop,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9,2,5,3,1,4,7,8,6,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,prepared
20002437,556062450,dfd605f2-198e-4a2d-b8f0-72edb6972ddc,1435,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,1,2,7,5,8,3,6,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,dreamer
24755775,554357079,21bf2ac8-1e71-48fa-9e7f-14687e3bb212,1445,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,5,8,7,2,9,4,3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
32911775,556668771,6c1c982c-8770-4a9f-bc69-745fc004a8dd,1435,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,1,3,7,9,8,2,4,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,perfect
NA,473889473,4b29ef35-1a3c-4508-a309-45a6a043a67d,1435,Desktop,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,1,3,6,2,5,9,8,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,prepared
31674143,546403865,ed4995d2-443c-4950-83ba-07049e9e2d33,164,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,5,8,9,6,2,7,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,shortcutter
NA,558712168,e222e156-9439-4113-9ec7-19e1ac92fc2f,1443,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,7,4,3,5,2,6,1,8,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,believer
NA,556081705,68511eae-1b3a-43c5-88a2-98f3cf64e37f,163,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,1,3,2,4,9,5,6,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,survivor
73490366,559315177,75ceba5d-502b-4b52-b709-792653e2c726,520,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,8,4,7,2,5,6,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,shortcutter
446480577,547966811,5508a7ad-9e88-40d2-8df5-e2a0c6d56ed9,1435,Desktop,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,4,3,9,5,1,8,7,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,8,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,shortcutter
299662143,521965603,478a0266-3a2d-4644-a08b-da054baf5bdd,1439,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,2,1,3,4,6,5,9,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,perfect
NA,499031623,5d660b7b-a26d-4eda-9779-b9aa454890dd,65,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,2,1,5,3,6,8,9,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,survivor
NA,559171828,cb6302e8-4ca5-4d70-9367-59e82be2563a,65,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,8,2,4,5,3,1,6,9,7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
NA,386003807,a811a583-603a-4be2-9d15-13be7c57ef95,1213,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5,2,9,8,4,3,6,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,prepared
290398191,438278651,297b744a-a4ce-4b1e-8456-025d733e1805,1469,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9,3,6,2,1,4,8,7,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
42035855,549066902,82129954-f66c-4177-9913-b00d219bfbcf,64,Desktop,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,7,6,5,9,8,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,prepared
5633783,553032061,aad905bb-54a4-49bf-99ce-20ddae7f78d3,1435,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,4,1,3,6,8,5,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
311640143,498435220,df77b595-8897-40a1-a02e-4a37ab269f23,1435,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,7,2,3,1,9,4,6,8,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
6320993,559179843,c095d385-746a-45bd-bbd7-509f770d31b6,64,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,5,4,3,9,6,8,7,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,survivor
NA,532412512,8e50c1a3-09d7-444c-b679-07c2420a65ac,1445,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,8,2,7,5,1,9,6,4,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
417532312,537267638,3963befc-a002-4232-896a-9523453f66eb,1429,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,6,9,2,8,3,1,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,perfect
226640435,430624481,26085a8b-1217-4f47-b6cb-4f1278b31599,1445,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,8,6,1,4,5,2,9,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
25071697,557418984,7b788bb5-fdd7-4868-8e55-43555a0797fb,1429,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,3,7,4,5,6,2,9,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
NA,557612974,39084454-35c7-4ff4-9c21-d17163a71fa5,1435,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,8,3,2,1,4,5,7,6,9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,dreamer
7450709,529738228,4761c334-4450-4b99-955d-b1d90dad84b7,65,Desktop,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,6,8,7,5,2,3,1,9,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,believer
399824011,552980403,4d81dbef-2cd2-47d8-92bc-968c5e75059f,1435,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,2,1,8,4,6,5,9,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,believer
289077551,559227301,4f0143a1-fe00-45e3-b13d-2fe2326b4437,65,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,4,8,5,2,6,1,9,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,survivor
NA,553412719,e5165861-0700-46d7-a6a2-595349a53dad,1435,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,2,5,4,1,7,6,9,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,believer
45946427,559114542,9541b49a-d88d-441c-a4d1-c8b5205dcc1d,1447,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,7,1,3,4,6,2,8,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
477149645,258285343,7e4fcf5a-3c7b-4518-87e5-2b16435fcea3,1445,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,6,2,9,1,4,5,3,7,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,survivor
78916221,555664595,8e557b89-cc24-410b-b50a-aec632dc41b5,163,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,3,4,2,5,1,8,6,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
10536585,551342152,c1564881-057c-4b00-a7a3-4cb0b2bf44dc,163,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,5,1,2,6,3,7,8,9,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,shortcutter
NA,559257156,a0d935ba-9abe-4005-a29f-23beb4eec4e3,1481,Desktop,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,5,8,4,3,2,6,9,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,believer
76373385,555848420,19e71ee5-0960-4d2d-be4f-6a34241f2fb6,1429,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,7,1,2,6,8,4,9,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,survivor
48484637,553178753,4ae46195-4da8-4b36-b523-f6f55a4bd10a,1435,Desktop,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,3,5,2,8,6,1,9,7,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,perfect
459928373,471901903,968e0e22-5047-44ac-9c6a-846a6d97e4f6,1435,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,6,2,4,3,9,8,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
17330419,556291003,2e903c9b-75ba-41bc-b592-7e6ab83565c9,1445,Desktop,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,1,9,2,5,6,8,7,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,prepared
66874610,557465638,c542e01f-6bd6-4a37-8b6b-b505b547cbc9,1421,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,6,5,7,8,3,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
NA,557820367,ad4d9421-703a-4a6c-b3f6-f9cba85cd113,111,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4,5,6,1,2,9,3,7,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,prepared
24086501,550147221,26614ac5-3c35-49d1-83ac-ee5f315ce8f3,1429,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,3,2,8,4,1,9,7,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
46434011,558045237,f67b0e9a-6ae8-43f4-b7a6-fa3f99cf5b1d,1215,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,3,2,4,1,8,6,7,5,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,survivor
72183266,558775424,96f1e189-4193-42c2-92cc-5921987b072d,65,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,7,2,3,5,4,6,9,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
51780767,552980403,6f8fc4d7-f04e-460b-95e5-23ae1aaf1774,1435,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9,3,1,6,8,2,4,7,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,perfect
NA,558874457,b1d1e226-c53f-4fe0-81a9-ffc2a6a95ac8,164,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,9,2,1,7,6,5,8,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
476610324,558234880,6897b2ac-51ab-4828-a566-9c65cfd05d1a,53,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,6,2,4,3,1,7,5,9,8,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,shortcutter
28648295,552047217,12407435-5520-4bc9-b692-e8e15f355e6a,1473,Desktop,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,8,5,2,3,7,4,1,9,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,shortcutter
NA,553436656,e14a9b42-5d08-4556-a136-078c48b47992,164,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,6,7,8,9,4,5,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
36162101,559146581,b71d64b0-80d1-4b4c-9e55-27ceae05afe6,1421,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,4,2,1,5,6,3,8,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
