,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
9987,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False
9988,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False
9989,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False
9990,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True
9991,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False
9992,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True
9993,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False
9994,False,True,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False
9995,True,True,False,True,True,False,False,False,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False
9996,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,False
9997,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False
9998,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False
9999,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False
10000,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False
10001,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False
10002,False,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False
10003,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True
10004,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False
10005,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True
10006,True,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False
10007,False,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False
10008,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False
10009,False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False
10010,False,False,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False
10011,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False
10012,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False
10013,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
10014,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False
10015,False,True,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True
10016,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False
10017,False,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False
10018,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False
10019,True,True,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,True
10020,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,True
10021,True,True,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False
10022,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True
10023,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False
10024,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
10025,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True
10026,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True
10027,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False
10028,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False
10029,False,True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False
10030,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True
10031,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
10032,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,True
10033,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
10034,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False
10035,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False
10036,False,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True
10037,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False
10038,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,False,True
10039,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
10040,False,True,False,True,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
10041,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True
10042,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
10043,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False
10044,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True
10045,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True
10046,False,True,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False
10047,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True
10048,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
10049,False,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False
10050,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False
10051,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False
10052,True,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True
10053,True,True,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
10054,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
10055,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
10056,False,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False
10057,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False
10058,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False
10059,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False
10060,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False
10061,False,False,False,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False
10062,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False
10063,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True
10064,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False
10065,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False
10066,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False
10067,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True
10068,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
10069,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,True
10070,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False
10071,True,True,False,True,True,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False
10072,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False
10073,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
10074,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False
10075,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False
10076,False,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True
10077,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True
10078,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
10079,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True
10080,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,True
10081,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
10082,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False
10083,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False
10084,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False
10085,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False
10086,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False
10087,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False
10088,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
10089,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False
10090,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False
10091,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False
10092,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False
10093,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True
10094,False,False,True,False,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False
10095,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False
10096,False,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,True,False
10097,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False
10098,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False
10099,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
10100,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False
10101,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
10102,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False
10103,False,True,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False
10104,False,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
10105,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True
10106,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False
10107,True,False,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False
10108,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True
10109,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
10110,False,False,False,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False
10111,True,False,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True
10112,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True
10113,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False
10114,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,True,True
10115,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False
10116,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False
10117,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False
10118,False,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False
10119,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True
10120,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,True
10121,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False
10122,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
10123,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False
10124,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False
10125,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True
10126,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False
10127,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
10128,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True
10129,True,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True
10130,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False
10131,False,True,False,False,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False
10132,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False
10133,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True
10134,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True
10135,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False
10136,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True
10137,False,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False
10138,False,False,False,False,True,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False
10139,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False
10140,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False
10141,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,True
10142,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False
10143,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True
10144,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False
10145,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
10146,True,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True
10147,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False
10148,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False
10149,False,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False
10150,False,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
10151,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False
10152,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False
10153,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False
10154,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False
10155,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False
10156,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False
10157,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False
10158,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False
10159,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True
10160,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False
10161,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False
10162,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False
10163,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False
10164,True,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
10165,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False
10166,False,True,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,True
10167,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False
10168,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True
10169,True,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False
10170,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False
10171,False,True,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False
10172,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False
10173,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,True
10174,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False
10175,False,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True
10176,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
10177,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False
10178,True,True,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False
10179,True,False,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False
10180,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False
10181,False,False,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False
10182,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False
10183,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False
10184,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False
10185,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False
10186,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False
10187,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False
10188,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True
10189,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False
10190,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False
10191,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
10192,True,True,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
10193,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,True
10194,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False
10195,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False
10196,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,True
10197,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,False
10198,True,True,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False
10199,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False
10200,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False
